event_id	loci	Proximal_Site	TCGA-77-8008-01A-21R-2187-07	TCGA-51-4081-01A-01R-1100-07	TCGA-90-6837-01A-11R-1949-07	TCGA-56-8201-01A-11R-2247-07	TCGA-77-7138-01A-41R-2045-07	TCGA-22-5482-01A-01R-1635-07	TCGA-51-4079-01A-01R-1100-07	TCGA-56-8083-01A-11R-2247-07	TCGA-77-7338-01A-11R-2045-07	TCGA-56-7731-01A-11R-2125-07	TCGA-77-7335-01A-11R-2045-07	TCGA-33-6737-01A-11R-1820-07	TCGA-58-8386-01A-11R-2296-07	TCGA-56-8623-01A-11R-A28V-07	TCGA-85-7710-01A-11R-2125-07	TCGA-22-4609-01A-21R-2125-07	TCGA-43-6647-01A-11R-1820-07	TCGA-22-5472-01A-01R-1635-07	TCGA-77-7337-01A-21R-2045-07	TCGA-43-7657-01A-31R-2125-07	TCGA-22-5481-01A-31R-1949-07	TCGA-22-5478-01A-01R-1635-07	TCGA-22-5483-01A-01R-1820-07	TCGA-22-5489-01A-01R-1635-07	TCGA-77-7142-01A-11R-2045-07	TCGA-43-7658-01A-11R-2125-07	TCGA-56-7582-01A-11R-2045-07	TCGA-43-6143-01A-11R-1820-07	TCGA-39-5040-01A-21R-2125-07	TCGA-43-3394-01A-01R-0980-07	TCGA-56-8309-01A-11R-2296-07	TCGA-22-5491-01A-01R-1635-07	TCGA-90-7767-01A-11R-2125-07	TCGA-92-7340-01A-21R-2045-07	TCGA-43-6773-01A-41R-1949-07	TCGA-56-7730-01A-11R-2125-07	TCGA-34-8454-01A-11R-2326-07	TCGA-33-4587-01A-11R-2125-07	TCGA-43-6771-01A-11R-1820-07	TCGA-60-2709-01A-21R-1820-07	TCGA-56-7580-01A-11R-2045-07	TCGA-77-8007-01A-11R-2187-07	TCGA-56-7823-01B-11R-2247-07	TCGA-51-4080-01A-01R-1100-07	TCGA-43-5670-01A-21R-2125-07	TCGA-22-4593-01A-21R-1820-07	TCGA-56-7579-01A-11R-2045-07	TCGA-22-5471-01A-01R-1635-07	TCGA-34-7107-01A-11R-1949-07	TCGA-56-8082-01A-11R-2247-07	TCGA-56-7222-01A-11R-2045-07
NM_181523|PIK3R1|chr5|+	chr5:67593239-67597654	67594338	0.60	0.97	0.87	0.85	NA	NA	0.63	0.75	0.89	0.66	0.92	NA	0.72	0.99	0.81	0.90	0.50	0.91	0.35	0.60	0.72	0.69	0.79	0.63	0.84	0.62	0.85	0.60	0.81	0.57	0.82	0.47	0.90	0.96	0.79	NA	0.21	0.46	0.82	0.87	0.88	0.71	0.72	NA	0.75	0.56	0.73	NA	0.45	0.51	0.76
NR_033361|TMCC1|chr3|-	chr3:129366623-129370638	129369527	0.39	0.38	0.50	0.44	0.43	0.39	0.34	0.35	0.47	0.42	0.28	0.33	0.34	0.52	0.26	0.40	0.43	0.42	0.23	0.51	0.34	0.35	0.47	0.37	0.41	0.42	0.43	0.30	0.45	0.27	0.48	0.35	0.36	0.30	0.47	0.30	0.31	0.41	0.25	0.42	0.39	0.52	0.20	0.41	0.37	0.31	0.30	0.25	0.27	0.32	0.42
NM_004849|ATG5|chr6|-	chr6:106632387-106634551	106633978	0.20	0.25	0.20	0.24	0.25	0.27	0.21	0.22	0.31	0.27	0.37	0.23	0.21	0.38	0.20	0.23	0.17	0.29	0.17	0.20	0.13	0.16	0.20	0.19	0.19	0.22	0.22	0.12	0.19	0.17	0.30	0.18	0.22	0.26	0.24	0.30	0.31	0.22	0.22	0.26	0.23	0.23	0.16	0.28	0.19	0.21	0.22	0.21	0.16	0.26	0.26
NM_001083946|C2orf56|chr2|+	chr2:37475277-37476300	37475547	NA	0.49	NA	0.36	0.69	0.65	0.57	0.36	0.49	0.53	0.58	0.52	0.71	0.70	0.57	NA	NA	0.66	NA	0.65	0.77	0.40	0.48	0.39	0.38	0.79	0.45	0.25	0.56	0.40	NA	0.47	0.47	0.54	NA	0.49	0.63	0.59	NA	0.62	0.50	0.62	0.25	0.34	0.45	NA	0.54	0.45	NA	0.42	0.67
NM_003729|RTCA|chr1|+	chr1:100756958-100758316	100757274	0.21	0.21	0.35	0.29	0.12	0.37	0.23	0.32	0.26	0.27	0.18	0.16	0.28	0.42	0.24	0.28	0.32	0.36	0.28	0.22	0.67	0.40	0.24	0.32	0.20	0.37	0.24	0.23	0.35	0.25	0.44	0.31	0.26	0.12	0.28	0.22	0.39	0.30	0.20	0.39	0.25	0.27	0.16	0.26	0.35	0.34	0.17	0.25	0.23	0.21	0.18
NM_001040445|ASB1|chr2|+	chr2:239355024-239360904	239355339	0.41	0.49	0.34	0.17	0.25	0.24	0.16	0.36	0.45	0.18	0.04	0.25	0.44	0.49	0.45	0.39	0.35	0.48	0.12	0.28	0.22	0.13	0.30	0.17	0.25	0.36	0.29	0.27	0.40	0.17	0.47	0.12	0.18	0.12	NA	0.12	0.35	0.43	0.20	0.22	0.30	0.35	0.16	0.10	0.07	0.32	0.16	0.04	0.29	0.19	0.30
NM_001546|ID4|chr6|+	chr6:19839440-19842427	19839879	0.34	0.31	0.29	NA	NA	NA	0.29	0.25	0.38	0.37	0.50	0.24	0.29	0.45	0.22	0.50	0.25	0.34	0.36	NA	NA	0.36	0.34	0.30	0.46	0.49	0.45	0.18	NA	NA	NA	0.28	0.24	0.42	0.42	NA	0.29	0.33	NA	0.38	NA	0.26	NA	NA	0.38	0.31	NA	0.35	0.30	0.45	0.34
NM_003875|GMPS|chr3|+	chr3:155655379-155661766	155655529	0.20	0.27	0.18	0.15	0.08	0.15	0.13	0.13	0.29	0.16	0.08	0.11	0.36	NA	0.20	0.33	0.24	0.29	0.12	0.11	0.11	0.17	0.23	0.20	0.31	0.38	0.41	0.13	0.19	0.22	0.27	0.20	0.14	0.11	0.36	0.19	0.26	0.20	0.14	0.32	0.34	0.19	0.21	0.15	0.06	0.29	0.18	0.09	0.31	0.37	0.25
NM_001033503|SAR1B|chr5|-	chr5:133936839-133942756	133942239	0.25	0.18	0.25	0.16	0.09	0.21	0.12	0.14	0.28	0.16	0.07	0.10	0.32	0.29	0.20	0.25	0.29	0.25	0.12	0.26	0.12	0.19	0.11	0.18	0.17	0.14	0.29	0.20	0.23	0.09	0.23	0.09	0.12	0.13	0.22	0.12	0.23	0.16	0.15	0.27	0.22	0.20	0.13	0.08	0.08	0.26	0.19	0.08	0.25	0.23	0.14
NM_012141|INTS6|chr13|-	chr13:51936725-51939981	51939482	0.20	0.22	NA	0.30	0.15	0.29	0.37	0.21	0.28	0.24	0.16	0.23	0.41	0.38	0.31	0.35	NA	0.45	0.41	0.29	NA	0.34	0.35	NA	0.25	NA	0.26	0.16	NA	0.23	0.26	NA	0.27	0.20	0.31	0.27	0.40	0.29	0.32	NA	0.19	0.36	NA	0.37	0.16	NA	0.16	0.30	NA	0.33	0.37
NM_024731|KLHL36|chr16|+	chr16:84695183-84701290	84695829	0.77	0.62	0.69	0.36	0.73	0.42	0.55	0.61	0.99	0.62	0.18	0.40	0.60	0.55	0.87	0.77	0.64	0.79	0.61	0.81	0.37	0.38	0.66	0.50	NA	0.81	0.94	0.71	0.65	0.50	0.60	0.26	0.40	0.46	0.60	0.23	0.71	0.90	0.38	0.42	NA	0.61	0.46	0.62	0.21	0.81	0.54	0.15	0.56	0.32	NA
NR_003094|E2F6|chr2|-	chr2:11584504-11586649	11585443	0.29	0.24	NA	0.38	0.34	0.38	0.33	0.36	0.36	NA	NA	0.46	0.37	NA	0.24	0.36	NA	0.28	0.34	0.47	0.95	0.26	0.25	NA	0.24	0.32	0.30	0.36	0.19	0.34	0.30	0.29	0.24	NA	NA	0.31	0.39	0.33	0.39	0.53	0.32	0.28	0.27	0.25	0.18	0.30	0.31	0.48	0.24	0.33	0.25
NM_018246|CCDC25|chr8|-	chr8:27590836-27593762	27592645	NA	0.43	0.39	0.43	0.28	0.48	0.35	0.51	0.41	0.41	0.49	0.33	0.40	0.53	0.30	0.31	0.44	0.56	0.31	NA	0.34	0.43	0.43	0.44	0.28	0.46	0.34	0.43	0.42	0.45	0.58	0.35	0.38	0.25	0.45	0.55	0.65	0.39	0.35	0.56	0.56	0.48	0.42	0.35	0.50	0.72	0.43	0.60	0.48	0.22	0.31
NM_001031695|RBFOX2|chr22|-	chr22:36134761-36140296	36140116	0.48	0.49	0.43	0.60	0.46	0.46	0.42	0.49	0.71	0.32	0.28	0.31	0.65	0.72	0.69	0.66	0.59	0.62	0.50	0.58	0.51	0.36	0.57	NA	0.46	0.87	0.51	0.45	0.67	0.40	0.64	0.35	0.58	0.36	NA	0.34	0.60	0.65	0.42	0.66	0.36	0.63	0.21	0.68	0.32	0.63	0.44	0.25	0.50	0.34	0.68
NM_174921|C4orf34|chr4|-	chr4:39548497-39553778	39553134	0.63	0.43	0.72	0.51	0.37	0.64	0.43	0.52	0.53	0.44	0.35	0.53	0.66	0.61	0.50	0.52	0.44	0.68	0.42	0.55	0.45	0.53	0.48	0.53	0.40	0.44	0.48	0.43	0.52	0.37	0.55	0.35	0.34	0.50	0.66	0.42	0.53	0.60	0.48	0.66	0.45	0.47	0.35	0.38	0.20	0.58	0.40	0.38	0.48	0.52	0.49
NM_015060|AVL9|chr7|+	chr7:32623403-32628335	32623719	0.40	0.55	0.45	0.48	0.39	0.54	0.40	0.44	0.57	0.45	0.29	0.39	0.58	0.63	0.48	0.60	0.35	0.69	0.40	0.64	0.50	0.45	0.51	0.49	0.53	0.77	0.70	0.53	0.64	0.46	0.57	0.25	0.62	0.41	0.56	0.46	0.51	0.69	0.23	0.53	0.55	0.57	0.41	0.49	0.25	0.47	0.41	0.37	0.48	0.47	0.54
NM_006197|PCM1|chr8|+	chr8:17885145-17887421	17885295	0.18	0.13	0.12	0.22	0.07	0.18	0.20	0.15	0.18	0.11	0.15	0.07	0.21	0.36	0.11	0.21	0.21	0.17	NA	NA	0.10	0.17	0.16	0.18	0.14	0.25	0.12	0.12	0.13	0.17	0.28	NA	0.15	0.09	0.15	0.10	0.23	0.13	0.09	0.31	0.18	0.16	0.08	0.14	0.09	0.31	0.12	0.12	0.18	0.27	0.13
NM_173517|VKORC1L1|chr7|+	chr7:65419060-65424552	65419639	0.55	0.70	0.63	0.65	0.39	0.65	0.57	0.57	0.71	0.62	0.27	0.58	0.71	0.82	0.54	0.58	0.72	0.72	0.43	0.70	0.52	0.54	0.47	0.68	0.65	0.60	0.62	0.51	0.56	0.42	0.53	0.45	0.46	0.54	0.65	0.38	0.57	0.56	0.63	0.71	0.61	0.53	0.35	0.53	0.31	0.78	0.37	0.35	0.62	0.54	0.58
NM_133493|CD109|chr6|+	chr6:74533181-74538034	74533396	0.62	0.54	0.49	0.53	0.48	0.42	0.58	0.40	0.61	0.32	0.21	0.24	0.57	NA	0.51	0.66	0.43	0.62	0.23	0.58	0.24	0.24	NA	0.40	0.32	NA	0.73	0.40	NA	0.58	0.53	0.39	0.50	0.28	0.73	0.49	0.62	NA	0.55	0.56	0.43	0.56	0.47	0.53	0.16	0.56	0.52	0.25	0.55	0.50	0.69
