event_id	loci	Proximal_Site	TCGA-77-8008-01A-21R-2187-07	TCGA-51-4081-01A-01R-1100-07	TCGA-90-6837-01A-11R-1949-07	TCGA-56-8201-01A-11R-2247-07	TCGA-77-7138-01A-41R-2045-07	TCGA-22-5482-01A-01R-1635-07	TCGA-51-4079-01A-01R-1100-07	TCGA-56-8083-01A-11R-2247-07	TCGA-77-7338-01A-11R-2045-07	TCGA-56-7731-01A-11R-2125-07	TCGA-77-7335-01A-11R-2045-07	TCGA-33-6737-01A-11R-1820-07	TCGA-58-8386-01A-11R-2296-07	TCGA-56-8623-01A-11R-A28V-07	TCGA-85-7710-01A-11R-2125-07	TCGA-22-4609-01A-21R-2125-07	TCGA-43-6647-01A-11R-1820-07	TCGA-22-5472-01A-01R-1635-07	TCGA-77-7337-01A-21R-2045-07	TCGA-43-7657-01A-31R-2125-07	TCGA-22-5481-01A-31R-1949-07	TCGA-22-5478-01A-01R-1635-07	TCGA-22-5483-01A-01R-1820-07	TCGA-22-5489-01A-01R-1635-07	TCGA-77-7142-01A-11R-2045-07	TCGA-43-7658-01A-11R-2125-07	TCGA-56-7582-01A-11R-2045-07	TCGA-43-6143-01A-11R-1820-07	TCGA-39-5040-01A-21R-2125-07	TCGA-43-3394-01A-01R-0980-07	TCGA-56-8309-01A-11R-2296-07	TCGA-22-5491-01A-01R-1635-07	TCGA-90-7767-01A-11R-2125-07	TCGA-92-7340-01A-21R-2045-07	TCGA-43-6773-01A-41R-1949-07	TCGA-56-7730-01A-11R-2125-07	TCGA-34-8454-01A-11R-2326-07	TCGA-33-4587-01A-11R-2125-07	TCGA-43-6771-01A-11R-1820-07	TCGA-60-2709-01A-21R-1820-07	TCGA-56-7580-01A-11R-2045-07	TCGA-77-8007-01A-11R-2187-07	TCGA-56-7823-01B-11R-2247-07	TCGA-51-4080-01A-01R-1100-07	TCGA-43-5670-01A-21R-2125-07	TCGA-22-4593-01A-21R-1820-07	TCGA-56-7579-01A-11R-2045-07	TCGA-22-5471-01A-01R-1635-07	TCGA-34-7107-01A-11R-1949-07	TCGA-56-8082-01A-11R-2247-07	TCGA-56-7222-01A-11R-2045-07
NM_012455|PSD4|chr2|+	chr2:113958734-113965474	113960454	0.16	0.19	0.16	0.12	0.28	0.22	0.14	0.09	0.21	0.11	NA	0.17	0.18	0.12	0.13	0.17	0.11	0.19	0.11	0.20	NA	0.11	0.11	0.08	0.24	0.16	0.21	0.13	0.20	0.14	0.09	0.21	NA	0.18	0.14	0.14	0.10	0.10	0.19	0.09	0.26	0.09	0.11	0.13	0.09	0.09	0.20	0.13	0.16	0.10	NA
NM_004482|GALNT3|chr2|-	chr2:166604318-166605413	166604780	0.72	0.70	0.31	0.90	0.95	0.32	0.69	0.80	0.86	0.82	1.00	0.59	0.65	0.79	0.68	0.57	0.49	0.60	0.85	0.81	NA	0.36	0.72	NA	0.87	0.81	0.85	0.60	0.51	0.69	0.90	0.45	0.78	0.91	NA	0.53	0.69	0.61	0.60	0.50	0.96	0.64	0.84	0.51	0.88	0.55	0.92	0.62	0.60	0.79	0.92
NM_001037174|ARL5A|chr2|-	chr2:152653226-152659838	152657578	0.25	0.18	0.37	0.19	0.19	0.28	0.13	0.18	0.28	0.15	0.15	0.24	0.24	0.26	0.29	0.22	0.16	0.23	0.15	0.30	0.25	0.26	0.12	0.22	0.10	0.24	0.19	0.15	0.17	0.16	0.21	0.13	0.18	0.19	0.25	0.22	0.31	0.29	0.20	0.26	0.19	0.21	0.12	0.14	0.06	0.33	0.21	0.24	0.15	0.21	0.18
NM_002026|FN1|chr2|-	chr2:216225588-216226349	216225946	0.73	0.78	0.72	0.79	1.00	0.73	0.77	0.71	0.86	0.83	0.98	0.78	0.62	0.85	0.73	0.69	0.61	0.76	0.75	0.91	0.65	0.62	0.68	0.65	0.86	0.85	0.81	0.66	0.65	0.80	0.77	0.87	0.75	0.90	0.75	0.89	0.74	0.79	0.74	0.68	0.99	0.69	0.79	0.81	0.97	0.64	0.92	0.92	0.63	0.83	0.87
NM_020738|KIDINS220|chr2|-	chr2:8869036-8872112	8869977	0.95	1.00	0.94	1.00	1.00	0.98	1.00	1.00	1.00	1.00	1.00	1.00	0.76	1.00	0.82	0.96	0.87	0.98	0.99	0.99	0.97	0.98	0.89	0.94	1.00	1.00	0.99	0.76	0.91	1.00	0.99	0.95	1.00	1.00	0.96	1.00	0.93	0.99	0.92	0.99	1.00	0.92	1.00	1.00	1.00	0.89	1.00	1.00	0.88	0.93	1.00
NM_017546|C2orf29|chr2|+	chr2:101885677-101886772	101885944	0.96	0.95	0.91	0.98	0.97	0.96	0.96	0.85	0.95	0.99	0.99	0.95	0.90	0.98	0.90	0.95	0.96	0.98	0.88	0.92	0.98	0.92	0.91	0.86	0.91	0.96	0.89	0.88	0.93	0.91	0.93	0.91	0.94	0.99	0.98	0.97	0.94	0.97	0.99	0.92	0.98	0.96	0.92	0.92	1.00	0.94	0.92	0.96	0.87	0.97	0.94
NM_198843|SFTPB|chr2|-	chr2:85877313-85885978	85885390	0.03	NA	0.03	0.02	0.03	NA	0.03	0.02	0.03	0.03	0.05	0.03	0.02	0.03	0.02	0.03	0.02	0.03	NA	NA	0.02	0.03	NA	0.03	0.03	0.03	NA	0.03	0.03	0.02	0.02	NA	NA	0.03	0.03	0.03	0.02	0.03	NA	0.02	0.03	0.03	NA	0.02	NA	NA	0.03	NA	0.02	0.03	0.03
NM_004263|SEMA4F|chr2|+	chr2:74906725-74909193	74906884	NA	0.82	0.94	0.86	0.79	0.87	NA	0.77	0.81	NA	NA	NA	0.92	NA	NA	NA	0.83	NA	NA	0.87	NA	0.85	NA	NA	NA	0.72	0.84	0.64	NA	0.86	NA	0.57	0.91	0.82	NA	0.88	0.79	0.82	0.67	NA	NA	0.68	0.82	0.83	0.88	0.76	NA	0.90	NA	0.80	0.81
NM_031288|INO80B|chr2|+	chr2:74684460-74685525	74685045	0.43	0.57	0.61	0.23	0.44	0.18	0.11	0.34	0.65	0.08	0.18	0.09	0.54	0.41	0.42	0.35	0.14	0.34	NA	0.34	0.23	0.15	0.13	0.17	NA	0.57	0.21	0.65	0.44	0.35	0.38	0.13	0.13	0.24	0.13	0.32	0.31	0.73	0.16	0.26	0.56	0.20	0.14	0.25	0.16	0.19	0.22	0.11	0.20	0.25	NA
NM_016252|BIRC6|chr2|+	chr2:32842791-32843931	32843009	0.47	0.50	0.23	0.65	0.74	0.33	0.56	0.47	0.63	0.60	0.78	0.39	0.39	0.70	0.40	0.47	0.41	0.44	0.62	0.50	0.20	0.28	0.41	0.43	0.64	0.58	0.57	0.37	0.49	0.52	0.55	0.42	0.61	0.57	0.42	0.49	0.46	0.54	0.42	0.46	0.74	0.51	0.49	0.56	0.70	0.38	0.61	0.37	0.41	0.53	0.63
NM_017892|PRPF40A|chr2|-	chr2:153511240-153512912	153511917	0.09	0.13	0.07	0.15	0.07	0.07	0.11	0.11	0.13	0.11	0.22	0.08	0.14	0.18	0.15	0.13	0.14	0.14	0.11	0.13	0.08	0.08	0.08	0.13	0.11	0.14	0.15	0.07	0.13	0.11	0.11	0.13	0.09	0.09	0.16	0.09	0.13	0.10	0.10	0.14	0.15	0.12	0.12	0.15	0.12	0.12	0.10	0.09	0.12	0.12	0.16
NM_003705|SLC25A12|chr2|-	chr2:172640668-172641985	172641406	0.24	0.32	0.38	0.37	0.37	0.26	0.26	0.16	0.34	0.35	0.45	0.15	0.31	0.44	0.24	0.29	0.34	0.26	0.30	0.34	0.28	0.30	0.25	0.26	0.26	0.27	0.32	0.24	0.30	0.24	0.26	0.23	0.21	0.37	0.26	0.34	0.34	0.25	0.26	0.29	0.42	0.29	0.28	0.28	0.47	0.24	0.30	0.23	0.27	0.31	0.24
NM_022152|TMBIM1|chr2|-	chr2:219138931-219140344	219139725	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.89	0.99	1.00	1.00	1.00	0.91	1.00	0.97	0.98	0.88	1.00	0.93	1.00	1.00	1.00	0.93	0.94	0.88	1.00	1.00	0.89	0.99	0.97	1.00	0.97	1.00	1.00	1.00	1.00	1.00	1.00	0.99	0.97	1.00	0.99	1.00	0.97	1.00	0.95	1.00	1.00	0.95	1.00	1.00
NM_024692|CLIP4|chr2|+	chr2:29404437-29406680	29404739	0.62	0.83	0.46	0.93	0.92	0.60	0.89	0.75	0.88	0.78	0.90	0.67	0.61	0.84	0.65	0.71	0.70	0.81	0.89	0.77	NA	0.50	0.63	NA	0.93	NA	0.91	0.51	0.64	0.86	0.81	0.60	NA	NA	0.80	0.81	0.76	NA	0.57	0.67	0.90	0.70	0.81	0.84	0.82	0.66	0.76	0.59	0.62	0.81	0.83
NM_138458|WDR92|chr2|-	chr2:68356757-68358577	68357695	NA	0.52	0.60	NA	0.74	0.53	0.70	0.56	NA	NA	0.85	NA	0.44	0.69	NA	NA	NA	0.47	NA	NA	0.58	0.40	0.42	0.46	0.55	0.65	0.59	0.38	0.49	NA	0.68	0.39	0.56	NA	NA	0.61	0.58	0.62	NA	NA	0.80	0.61	0.39	0.51	0.47	NA	NA	0.36	0.36	0.42	NA
NM_001128210|SPRED2|chr2|-	chr2:65537972-65541303	65541150	0.89	0.88	0.90	0.89	0.89	0.84	0.92	0.85	0.96	0.87	NA	0.80	0.75	0.83	0.84	0.85	0.82	0.86	0.99	0.92	NA	0.85	0.89	0.85	0.77	0.90	0.88	0.78	0.89	0.93	0.90	0.80	0.91	NA	NA	0.92	0.83	NA	0.84	0.85	NA	0.91	0.89	0.93	0.96	0.87	0.86	0.96	0.84	0.84	0.92
NM_004418|DUSP2|chr2|-	chr2:96808909-96809776	96809592	NA	NA	1.00	1.00	NA	0.97	1.00	0.86	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	0.96	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	0.99	0.99	1.00	1.00	0.99	NA	1.00	1.00	1.00	1.00	1.00	1.00	0.99	0.99	1.00	1.00	1.00	1.00
NM_005896|IDH1|chr2|-	chr2:209100955-209101893	209101700	0.95	0.97	1.00	1.00	1.00	0.91	1.00	0.96	0.93	0.98	1.00	0.97	0.92	0.96	0.92	0.92	0.93	0.96	0.95	0.97	0.93	0.96	0.90	0.92	0.96	0.94	0.94	0.90	0.97	0.96	0.95	0.91	0.93	0.98	0.96	0.98	0.94	0.95	0.95	0.93	1.00	0.95	1.00	0.96	0.98	0.95	0.98	0.98	0.93	0.95	1.00
NM_018000|MREG|chr2|-	chr2:216807335-216809720	216809505	0.44	0.45	0.49	0.60	0.52	0.48	0.45	0.38	0.49	0.58	0.76	0.47	0.45	0.51	0.42	0.42	0.46	0.49	0.41	0.59	NA	0.48	0.44	0.36	0.58	0.50	0.47	0.30	0.42	0.44	0.56	0.45	0.46	0.51	0.52	0.53	0.51	0.47	0.41	0.42	0.63	0.47	0.51	0.44	0.46	0.43	0.52	0.51	0.47	0.42	0.50
NM_020151|STARD7|chr2|-	chr2:96850589-96852652	96852055	0.94	0.97	0.92	1.00	0.99	0.95	1.00	1.00	0.98	0.97	1.00	0.97	0.87	0.99	0.92	0.92	0.92	0.98	0.98	0.96	0.95	0.94	0.92	0.91	0.98	0.97	0.98	0.88	0.94	0.98	0.97	0.92	0.97	0.99	0.96	0.98	0.95	0.95	0.89	0.97	1.00	0.92	1.00	0.97	0.98	0.92	0.99	0.99	0.89	0.98	0.99
NM_001257197|CUL3|chr2|-	chr2:225337558-225339093	225338714	0.08	0.19	0.10	0.18	0.08	0.13	0.19	0.13	0.16	0.12	0.10	0.09	0.15	0.15	0.14	0.14	0.10	0.14	0.11	0.13	0.10	0.12	0.18	0.15	0.16	0.19	0.40	0.11	0.14	0.16	0.25	0.13	0.12	0.11	0.21	0.11	0.14	0.12	0.10	0.18	0.16	0.12	0.11	0.18	0.09	0.13	0.09	0.12	0.15	0.18	0.17
NM_001103147|GIGYF2|chr2|+	chr2:233721502-233725088	233723150	0.21	0.18	0.18	0.16	0.14	0.20	0.14	0.13	0.17	0.14	0.18	0.16	0.22	0.26	0.18	0.18	0.14	0.22	0.19	0.19	0.15	0.12	0.18	0.15	0.17	0.15	0.16	0.13	0.16	0.18	0.21	0.11	0.16	0.16	0.20	0.16	0.18	0.14	0.15	0.14	0.16	0.26	0.16	0.15	0.11	0.18	0.17	0.18	0.15	0.12	0.12
NM_000393|COL5A2|chr2|-	chr2:189897007-189898942	189898640	0.56	0.69	0.54	0.77	0.80	0.60	0.73	0.64	0.70	0.64	0.84	0.54	0.48	0.65	0.52	0.55	0.49	0.57	0.66	0.68	0.59	0.53	0.50	0.51	0.73	0.68	0.78	0.54	0.53	0.73	0.61	0.49	0.71	0.77	0.60	0.64	0.53	0.69	0.51	0.59	0.81	0.51	0.71	0.66	0.66	0.51	0.75	0.63	0.52	0.62	0.67
NM_005966|NAB1|chr2|+	chr2:191554970-191557503	191555226	0.75	0.77	0.71	0.94	0.91	0.78	0.94	0.82	0.88	0.87	0.98	0.52	0.70	0.93	0.71	0.79	0.77	0.92	0.87	0.83	0.72	0.76	0.90	0.82	0.92	0.90	0.93	0.75	0.70	0.82	0.87	0.74	0.84	0.88	NA	0.85	0.83	0.75	0.64	0.82	0.95	0.65	0.92	0.93	0.91	0.80	0.88	0.86	0.83	0.92	0.91
NM_001199104|NT5C1B-RDH14|chr2|-	chr2:18735990-18737074	18736407	0.78	0.87	0.81	1.00	1.00	0.83	0.99	1.00	0.99	0.98	1.00	0.90	0.91	0.96	0.90	0.89	0.90	0.96	0.92	0.93	0.88	0.81	0.92	0.83	0.98	0.91	0.96	0.77	0.80	0.98	0.97	0.88	0.94	0.99	NA	0.91	0.94	0.92	0.76	0.87	1.00	0.71	1.00	0.97	0.98	0.80	0.96	0.95	0.86	0.96	1.00
NM_015630|EPC2|chr2|+	chr2:149543873-149546272	149545077	NA	0.36	NA	0.59	0.38	0.43	0.45	0.35	0.47	0.50	0.58	0.47	NA	0.62	0.22	0.38	NA	0.39	0.29	0.52	NA	NA	0.32	0.43	0.38	0.35	0.42	0.43	0.38	0.42	0.35	0.46	0.35	0.47	NA	0.47	0.49	0.31	NA	NA	0.54	0.38	0.36	0.40	0.55	0.50	0.47	NA	0.46	0.39	0.32
NM_006609|MAP3K2|chr2|-	chr2:128056239-128065380	128065056	0.54	0.58	NA	0.74	0.72	0.55	0.65	0.66	0.67	NA	NA	0.57	0.56	NA	0.57	0.56	0.52	0.63	0.57	0.66	NA	0.54	0.59	0.55	0.62	0.66	0.76	0.54	0.63	0.64	0.67	0.51	0.60	0.67	NA	NA	0.60	0.65	0.50	0.57	0.78	0.54	0.70	0.56	0.63	0.55	0.68	NA	0.53	0.64	0.81
NM_006277|ITSN2|chr2|-	chr2:24425732-24426652	24426154	0.94	0.81	0.95	1.00	1.00	NA	NA	0.90	1.00	1.00	1.00	1.00	0.83	0.92	NA	0.91	NA	0.86	0.88	0.92	0.89	0.91	0.97	0.90	0.96	1.00	0.86	0.94	1.00	1.00	0.99	0.93	0.94	NA	NA	1.00	0.96	0.94	0.90	NA	1.00	0.88	NA	NA	1.00	NA	1.00	0.98	NA	0.87	0.98
NM_004369|COL6A3|chr2|-	chr2:238232684-238233457	238233152	1.00	0.98	0.96	1.00	1.00	1.00	1.00	0.98	1.00	1.00	1.00	0.92	0.87	1.00	0.97	0.99	0.83	0.97	1.00	1.00	0.95	0.90	0.83	0.86	1.00	1.00	1.00	0.83	1.00	0.99	1.00	1.00	1.00	1.00	0.92	1.00	1.00	1.00	0.85	0.87	1.00	0.97	1.00	0.97	1.00	0.84	1.00	1.00	0.82	1.00	1.00
NM_006302|MOGS|chr2|-	chr2:74688196-74690139	74689970	0.93	0.96	0.98	0.98	0.98	0.99	0.94	0.98	0.96	0.99	1.00	0.98	0.95	0.99	0.96	0.92	0.94	0.98	0.97	0.99	0.99	0.98	0.97	0.97	0.99	0.97	0.98	0.90	0.93	0.98	0.98	0.97	0.97	0.99	0.98	0.99	0.97	0.96	0.97	0.98	0.99	0.92	0.99	0.97	0.99	0.97	0.97	1.00	0.97	0.96	0.93
NM_001128928|INPP1|chr2|+	chr2:191235569-191236354	191235997	0.92	0.76	0.82	0.85	0.95	0.93	0.75	0.78	0.99	0.97	0.99	0.96	0.86	0.94	0.95	0.86	0.84	0.82	0.85	0.96	NA	0.98	0.88	0.87	0.89	0.93	0.76	0.87	0.84	0.58	0.93	0.81	0.95	0.97	0.97	0.93	0.92	0.83	0.94	NA	0.95	0.95	NA	0.85	0.97	0.93	NA	0.98	0.87	0.83	0.88
NM_002156|HSPD1|chr2|-	chr2:198351320-198351922	198351657	0.84	0.85	0.78	0.84	0.81	0.82	0.87	0.73	0.82	0.90	0.94	0.90	0.70	0.82	0.76	0.85	0.76	0.86	0.69	0.84	0.83	0.81	0.80	0.76	0.77	0.87	0.75	0.77	0.82	0.88	0.83	0.79	0.82	0.84	0.79	0.91	0.76	0.86	0.79	0.79	0.84	0.86	0.76	0.85	0.92	0.84	0.84	0.91	0.74	0.75	0.74
NM_001142292|LMAN2L|chr2|-	chr2:97371655-97373135	97372151	0.87	0.95	1.00	0.85	1.00	0.97	0.94	0.89	0.97	1.00	1.00	0.98	0.98	1.00	0.96	1.00	0.89	0.98	0.90	1.00	0.92	0.96	0.99	0.89	0.96	1.00	0.84	0.81	0.96	0.99	0.99	0.95	0.99	0.98	0.99	1.00	0.93	0.98	0.94	0.92	1.00	0.90	0.97	0.97	1.00	0.97	1.00	1.00	0.89	0.85	1.00
NM_014900|COBLL1|chr2|-	chr2:165537849-165542542	165541391	0.11	0.12	NA	0.10	0.07	0.14	0.07	0.04	0.15	0.12	0.10	0.10	0.19	0.20	0.11	0.15	0.07	0.11	0.05	0.16	NA	NA	0.06	NA	0.05	NA	0.08	0.06	0.10	0.10	0.09	0.08	0.08	0.07	0.15	0.13	0.16	NA	0.12	0.14	0.10	0.18	0.06	0.10	0.05	NA	0.08	NA	0.10	0.07	0.09
NM_198189|COPS8|chr2|+	chr2:238006305-238007363	238006482	0.75	0.79	0.86	0.83	0.79	0.88	0.88	0.66	0.82	0.77	0.91	0.80	0.70	0.86	0.72	0.77	0.81	0.82	0.66	0.82	0.89	0.85	0.81	0.79	0.73	0.90	0.82	0.75	0.75	0.69	0.80	0.72	0.72	0.77	0.84	0.77	0.79	0.78	0.69	0.85	0.80	0.80	0.75	0.86	0.75	0.74	0.79	0.84	0.73	0.73	0.77
NM_022730|COPS7B|chr2|+	chr2:232672196-232673949	232673332	0.11	0.16	0.12	0.21	0.30	0.11	0.17	0.16	0.14	0.21	0.35	0.16	0.12	0.14	0.15	0.13	0.17	0.16	0.17	0.11	0.11	0.13	0.12	0.08	0.23	0.13	0.13	0.10	0.19	0.10	0.14	0.10	0.12	0.24	0.18	0.13	0.10	0.12	0.15	0.15	0.19	0.13	0.16	0.12	0.20	0.10	0.20	0.18	0.16	0.16	0.28
NM_001256310|GLS|chr2|+	chr2:191797441-191800121	191797591	0.55	0.73	0.44	0.73	0.74	0.49	0.65	0.75	0.64	0.60	0.71	0.50	0.54	0.65	0.53	0.55	0.48	0.61	0.62	0.65	0.43	0.48	0.58	0.52	0.69	0.63	0.70	0.49	0.51	0.70	0.69	0.54	0.63	0.69	0.63	0.58	0.63	0.59	0.54	0.55	0.78	0.54	0.71	0.68	0.65	0.48	0.66	0.60	0.50	0.66	0.69
NM_015131|WDR43|chr2|+	chr2:29169465-29171074	29169788	0.42	0.49	0.21	0.47	0.55	0.28	0.59	0.38	0.45	0.47	0.55	0.29	0.24	0.48	0.38	0.41	0.25	0.43	0.40	0.46	0.27	0.22	0.35	0.30	0.47	0.49	0.49	0.22	0.38	0.52	0.38	0.29	0.43	0.46	0.36	0.36	0.32	0.43	0.27	0.33	0.71	0.39	0.39	0.47	0.37	0.32	0.49	0.29	0.29	0.37	0.52
NM_138770|CCDC74A|chr2|+	chr2:132290841-132291916	132291176	0.01	0.02	0.03	0.02	0.01	NA	NA	0.30	0.03	NA	0.03	NA	0.02	0.01	0.02	NA	NA	0.02	NA	0.02	0.03	0.30	NA	0.02	NA	0.01	NA	0.20	NA	0.03	0.02	NA	0.01	NA	0.03	0.01	NA	0.03	NA	NA	0.02	NA	0.02	0.09	NA	0.62	NA	0.02	0.02	0.02	0.02
NM_001035521|GTF3C2|chr2|-	chr2:27548724-27549760	27549336	0.77	0.81	0.71	0.76	0.86	0.87	0.91	0.84	0.83	0.86	0.88	0.90	0.62	0.87	0.84	0.85	0.78	0.85	0.85	0.86	0.80	0.82	0.82	0.73	0.78	0.91	0.83	0.82	0.80	0.78	0.77	0.77	0.88	0.91	0.67	0.87	0.71	0.89	0.74	0.75	0.87	0.80	0.61	0.94	0.94	0.78	0.85	0.86	0.65	0.65	0.73
NR_024191|ATL2|chr2|-	chr2:38521127-38523255	38522153	0.23	0.19	0.23	0.26	0.15	0.24	0.28	0.23	0.24	0.28	0.25	0.16	0.23	0.40	0.22	0.24	0.18	0.23	0.12	0.23	0.37	0.35	0.24	0.22	0.16	0.27	0.23	0.14	0.18	0.28	0.28	0.25	0.23	0.18	0.22	0.22	0.21	0.34	0.20	0.36	0.29	0.21	0.21	0.24	0.20	0.26	0.22	0.24	0.22	0.32	0.18
NM_145687|MAP4K4|chr2|+	chr2:102507627-102511123	102507851	0.26	0.28	0.23	0.20	0.22	0.18	0.24	0.15	0.26	0.18	0.29	0.17	0.20	0.38	0.19	0.27	0.19	0.29	0.33	0.23	0.24	0.19	0.26	0.19	0.25	0.38	0.27	0.15	0.23	0.22	0.24	0.18	0.20	0.22	0.29	0.25	0.25	0.20	0.19	0.29	0.28	0.21	0.18	0.35	0.17	0.25	0.16	0.15	0.19	0.23	0.23
NM_001025436|SPAG16|chr2|+	chr2:214181942-214182694	214182092	0.75	0.60	0.47	NA	0.75	0.63	0.69	0.64	0.61	0.84	0.78	0.58	0.55	0.68	0.61	0.72	0.62	0.66	0.73	0.60	0.58	0.54	0.56	0.67	0.61	0.71	0.69	0.47	0.68	0.64	0.60	0.57	0.62	0.61	NA	0.72	0.78	0.55	0.66	0.63	0.81	0.66	0.75	0.55	0.91	0.59	NA	0.73	0.87	0.61	0.79
NM_001039348|EFEMP1|chr2|-	chr2:56093153-56094369	56093770	0.15	0.19	0.18	0.20	0.23	0.10	0.18	0.21	0.20	0.25	0.26	0.16	0.20	0.22	0.15	0.16	0.15	0.16	0.16	0.15	0.15	0.13	0.11	0.16	0.22	NA	0.19	0.16	0.16	0.18	0.19	0.21	0.18	0.21	0.19	0.23	0.16	0.19	0.17	0.19	0.27	0.18	NA	NA	0.23	0.15	0.24	0.13	0.12	0.19	0.22
NM_030926|ITM2C|chr2|+	chr2:231742722-231743941	231742947	0.72	0.77	0.74	0.75	0.69	0.76	0.77	0.64	0.67	0.80	0.65	0.77	0.65	0.70	0.78	0.71	0.68	0.78	0.57	0.81	0.76	0.76	0.77	0.74	0.46	0.77	0.53	0.74	0.73	0.82	0.74	0.76	0.81	0.57	0.75	0.78	0.73	0.80	0.73	0.70	0.76	0.74	0.70	0.74	0.82	0.74	0.61	0.78	0.71	0.75	0.82
NM_017789|SEMA4C|chr2|-	chr2:97525473-97527192	97526075	0.76	0.94	1.00	0.89	1.00	1.00	1.00	0.78	1.00	0.95	1.00	1.00	0.90	1.00	0.94	0.76	1.00	1.00	0.90	0.94	1.00	1.00	1.00	1.00	1.00	0.99	0.87	0.97	0.83	0.95	0.99	1.00	0.94	0.90	0.98	0.92	0.86	0.94	1.00	0.98	1.00	0.80	0.68	0.97	1.00	1.00	0.93	1.00	1.00	0.91	1.00
NM_016297|PCYOX1|chr2|+	chr2:70503865-70508332	70504087	0.85	0.84	0.82	0.80	0.84	0.84	0.92	0.83	0.78	0.85	0.93	0.78	0.78	0.91	0.75	0.78	0.78	0.90	0.70	0.84	NA	0.82	0.81	0.78	0.80	0.89	0.87	0.71	0.77	0.83	0.80	0.78	0.77	0.82	0.80	0.86	0.79	0.79	0.77	0.87	0.88	0.85	0.84	0.86	0.74	0.82	0.81	0.86	0.80	0.82	0.89
NM_016133|INSIG2|chr2|+	chr2:118865856-118868226	118867476	0.15	0.17	0.11	0.34	0.20	0.13	0.10	0.17	0.23	0.22	0.37	0.11	0.23	0.26	0.16	0.15	0.14	0.16	0.17	0.16	0.15	0.11	0.15	0.15	0.30	0.16	0.26	0.17	0.07	0.17	0.20	0.14	0.14	0.18	NA	0.14	0.17	0.14	0.09	0.18	0.34	0.10	0.18	0.17	0.20	0.20	0.13	0.11	0.12	0.18	0.21
NM_005680|TAF1B|chr2|+	chr2:10073911-10076112	10074310	NA	0.37	NA	NA	0.35	NA	0.28	0.37	0.48	NA	0.25	0.33	NA	0.39	NA	0.46	NA	0.49	0.32	0.40	NA	0.61	0.49	NA	0.38	0.54	0.41	0.35	0.48	0.23	0.54	0.37	0.48	NA	NA	0.42	0.43	0.39	NA	NA	0.47	0.40	0.36	0.32	0.38	0.51	0.37	0.32	NA	0.40	0.46
NM_001040445|ASB1|chr2|+	chr2:239355024-239360904	239355339	0.41	0.49	0.34	0.17	0.25	0.24	0.16	0.36	0.45	0.18	0.04	0.25	0.44	0.49	0.45	0.39	0.35	0.48	0.12	0.28	0.22	0.13	0.30	0.17	0.25	0.36	0.29	0.27	0.40	0.17	0.47	0.12	0.18	0.12	NA	0.12	0.35	0.43	0.20	0.22	0.30	0.35	0.16	0.10	0.07	0.32	0.16	0.04	0.29	0.19	0.30
NM_198182|GRHL1|chr2|+	chr2:10140720-10142430	10140997	0.76	0.89	0.83	0.94	0.96	0.74	1.00	0.92	0.92	0.84	1.00	0.97	0.71	0.89	0.76	0.80	NA	0.87	0.90	0.84	NA	0.87	NA	NA	0.93	0.90	0.93	0.73	0.79	0.91	0.88	0.79	NA	0.76	0.72	0.94	0.78	0.84	0.74	NA	1.00	0.84	0.95	0.96	0.96	0.88	0.92	0.97	0.77	0.94	0.91
NM_024624|SMC6|chr2|-	chr2:17844998-17846880	17846599	0.15	0.22	0.17	0.35	0.18	0.18	0.29	0.23	0.26	0.22	0.18	0.17	0.31	0.45	0.18	0.28	0.17	0.28	0.17	0.21	0.21	0.17	0.29	0.26	0.28	0.25	0.28	0.08	0.20	0.21	0.22	0.23	0.21	0.15	0.27	0.18	0.21	0.17	0.23	0.35	0.30	0.19	0.22	0.26	0.22	0.27	0.20	0.19	0.24	0.28	0.26
NM_013392|NRBP1|chr2|+	chr2:27664574-27665108	27664757	0.93	0.86	0.88	0.81	0.84	0.79	0.80	0.82	0.80	0.95	0.91	0.83	0.80	0.89	0.76	0.85	0.78	0.83	0.76	0.88	0.85	0.78	0.62	0.78	0.81	0.90	0.75	0.82	0.81	0.80	0.87	0.78	0.85	0.96	0.88	0.89	0.86	0.84	0.81	0.78	0.91	0.91	0.83	0.78	0.92	0.76	0.90	0.89	0.84	0.82	0.79
NM_178123|SESTD1|chr2|-	chr2:179967232-179974755	179974205	0.12	0.18	0.11	0.13	0.10	0.09	0.09	0.07	0.22	0.11	0.14	0.08	0.19	0.20	0.20	0.21	0.15	0.18	0.09	0.12	0.11	0.07	0.11	0.12	0.19	0.26	0.23	0.07	0.24	0.11	0.18	0.09	0.18	0.12	NA	0.16	0.15	0.15	0.10	0.18	0.14	0.20	0.08	0.19	NA	0.16	NA	0.06	0.12	0.16	0.16
